id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1334253207871246338	1334253207871246338	2020-12-02 16:48:48 -05	2020-12-02	16:48:48	-0500	17548080	diarioelheraldo	Diario El Heraldo		Las imágenes de la angustia vivida este 2020, el año más caótico...  #pandemia #protestas #AP #coronavirus #caos  https://t.co/4vAYFKuUmf	es	[]	[]	['https://pbs.twimg.com/media/EoQ4MW_W8AAJSOf.jpg', 'https://pbs.twimg.com/media/EoQ4MW-XcAMw8__.jpg', 'https://pbs.twimg.com/media/EoQ4MXPXEAApAN1.jpg', 'https://pbs.twimg.com/media/EoQ4MW-XEAA-fGx.jpg']	1	0	6	['pandemia', 'protestas', 'ap', 'coronavirus', 'caos']	[]	https://twitter.com/diarioelheraldo/status/1334253207871246338	False		1	https://pbs.twimg.com/media/EoQ4MW_W8AAJSOf.jpg	Honduras,Tegucigalpa						[]				
1334222421562445825	1334222421562445825	2020-12-02 14:46:28 -05	2020-12-02	14:46:28	-0500	314228694	departamento19	Departamento19		#REPORTAJES / La falta de internet en hogares #latinos agrava la crisis del #coronavirus  #Departamento19HN  https://t.co/B2VSEnRVeN	es	[]	['https://departamento19.hn/la-falta-de-internet-en-hogares-latinos-agrava-la-crisis-del-coronavirus/']	[]	0	0	0	['reportajes', 'latinos', 'coronavirus', 'departamento19hn']	[]	https://twitter.com/Departamento19/status/1334222421562445825	False		0		Honduras,Tegucigalpa						[]				
1334222123900997632	1334222123900997632	2020-12-02 14:45:17 -05	2020-12-02	14:45:17	-0500	17548080	diarioelheraldo	Diario El Heraldo		La dependencia agregó que se espera recibir una primera cantidad de 250.000 dosis en diciembre  #pandemia #coronavirus #Covid19 #Pfizer   https://t.co/Qv5xm3OW7h	es	[]	['https://www.elheraldo.hn/mundo/1426607-466/m%C3%A9xico-firma-contrato-con-pfizer-para-344-millones-de-vacunas-contra-covid-19']	[]	0	0	5	['pandemia', 'coronavirus', 'covid19', 'pfizer']	[]	https://twitter.com/diarioelheraldo/status/1334222123900997632	False		0		Honduras,Tegucigalpa						[]				
1334209558420611082	1334209558420611082	2020-12-02 13:55:21 -05	2020-12-02	13:55:21	-0500	58046607	procesodigital	Proceso Digital		#COVID19 - España suma 9,331 positivos y 273 nuevos fallecidos por coronavirus  https://t.co/Mcr5DXaxmN	es	[]	['https://bit.ly/3qoSDDw']	[]	0	0	0	['covid19']	[]	https://twitter.com/ProcesoDigital/status/1334209558420611082	False		0		Honduras,Tegucigalpa						[]				
1334194460448714752	1334194460448714752	2020-12-02 12:55:22 -05	2020-12-02	12:55:22	-0500	17548080	diarioelheraldo	Diario El Heraldo		#LoÚltimo  Casos de covid-19 en las Américas aumentaron casi 30% en noviembre 🦠🦠😷😷  #ops #pandemia #coronavirus #COVID19  https://t.co/GVY5ViR2X1	es	[]	[]	['https://pbs.twimg.com/media/EoQCxotW8AE4EXs.jpg']	0	0	2	['loúltimo', 'ops', 'pandemia', 'coronavirus', 'covid19']	[]	https://twitter.com/diarioelheraldo/status/1334194460448714752	False		1	https://pbs.twimg.com/media/EoQCxotW8AE4EXs.jpg	Honduras,Tegucigalpa						[]				
1334170261944414211	1334170261944414211	2020-12-02 11:19:12 -05	2020-12-02	11:19:12	-0500	17548080	diarioelheraldo	Diario El Heraldo		Así es el hospital para futuras crisis que inauguró Madrid. El Isabel Zendal podrá recibir los primeros pacientes la próxima semana 🦠🦠  #pandemia #coronavirus #COVID19 #madrid  https://t.co/aCtPDsjVlJ	es	[]	[]	['https://pbs.twimg.com/media/EoPswNMXYAEs04g.jpg', 'https://pbs.twimg.com/media/EoPswNeXMAYxpdF.jpg', 'https://pbs.twimg.com/media/EoPswNOXMAAaIab.jpg', 'https://pbs.twimg.com/media/EoPswNLW4AEVAU1.jpg']	2	0	1	['pandemia', 'coronavirus', 'covid19', 'madrid']	[]	https://twitter.com/diarioelheraldo/status/1334170261944414211	False		1	https://pbs.twimg.com/media/EoPswNMXYAEs04g.jpg	Honduras,Tegucigalpa						[]				
1334164263871590404	1334164263871590404	2020-12-02 10:55:22 -05	2020-12-02	10:55:22	-0500	17548080	diarioelheraldo	Diario El Heraldo		#Estápasando Entre los países más golpeados, Bélgica registra la mayor tasa de mortalidad, seguido de Perú, España e Italia 🦠😷  #pandemia #coronavirus #COVID19  https://t.co/T8hFl4at4A	es	[]	[]	['https://pbs.twimg.com/media/EoPnUFVW8AEC2Pn.jpg']	0	0	1	['estápasando', 'pandemia', 'coronavirus', 'covid19']	[]	https://twitter.com/diarioelheraldo/status/1334164263871590404	False		1	https://pbs.twimg.com/media/EoPnUFVW8AEC2Pn.jpg	Honduras,Tegucigalpa						[]				
1334159218484662272	1334159218484662272	2020-12-02 10:35:19 -05	2020-12-02	10:35:19	-0500	17548080	diarioelheraldo	Diario El Heraldo		Los estudiantes del sistema público retornarán a las aulas. Vea aquí los detalles 👇  #Honduras #pandemia #coronavirus #añoescolar   https://t.co/efRfNBFDSr	es	[]	['https://www.elheraldo.hn/pais/1426460-466/semipresencial-se-impartir%C3%A1-clases-en-el-a%C3%B1o-escolar-de-2021']	[]	0	0	1	['honduras', 'pandemia', 'coronavirus', 'añoescolar']	[]	https://twitter.com/diarioelheraldo/status/1334159218484662272	False		0		Honduras,Tegucigalpa						[]				
1334148147380187140	1334148147380187140	2020-12-02 09:51:20 -05	2020-12-02	09:51:20	-0500	94437807	hondudiario	Hondudiario.com		EMERGENCIA COVID-19: Alemania y Rusia registraron récords de muertes por coronavirus en las últimas 24 horas: 487 y 589, respectivamente, informaron las autoridades sanitarias de ambos países. Europa está siendo golpeada por una segunda ola de Covid-19.  https://t.co/2k54WpMFSi	es	[]	[]	['https://pbs.twimg.com/media/EoPYp0YXMAIpMtB.png']	0	0	1	[]	[]	https://twitter.com/hondudiario/status/1334148147380187140	False		1	https://pbs.twimg.com/media/EoPYp0YXMAIpMtB.png	Honduras,Tegucigalpa						[]				
1334145467899203584	1334145467899203584	2020-12-02 09:40:41 -05	2020-12-02	09:40:41	-0500	94437807	hondudiario	Hondudiario.com		Putin ordena empezar la próxima semana la vacunación gratuita contra el coronavirus -  https://t.co/2ZVCUrvFuo  https://t.co/2lbGdXrY9X	es	[]	['https://bit.ly/33B7PDM']	['https://pbs.twimg.com/media/EoPWO6bUwAAHLwP.jpg']	0	0	3	[]	[]	https://twitter.com/hondudiario/status/1334145467899203584	False		1	https://pbs.twimg.com/media/EoPWO6bUwAAHLwP.jpg	Honduras,Tegucigalpa						[]				
1334143340212875264	1334143340212875264	2020-12-02 09:32:14 -05	2020-12-02	09:32:14	-0500	747265276207476736	chtvhn	chtvhn		Rusia presentará su vacuna Sputnik V contra el coronavirus ante la ONU- https://t.co/6OVQnhQMGl  https://t.co/MvoUKLLyh5	es	[]	['https://chtv.hn/mundo/rusia-presentara-su-vacuna-sputnik-v-contra-el-coronavirus-ante-la-onu/']	['https://pbs.twimg.com/media/EoPUTD9XUAEstQ9.jpg']	0	0	0	[]	[]	https://twitter.com/CHTVHN/status/1334143340212875264	False		1	https://pbs.twimg.com/media/EoPUTD9XUAEstQ9.jpg	Honduras,Tegucigalpa						[]				
1334140389503152134	1334140389503152134	2020-12-02 09:20:30 -05	2020-12-02	09:20:30	-0500	17548080	diarioelheraldo	Diario El Heraldo		Los países que más fallecidos registraron según los últimos balances oficiales son Estados Unidos, México e Italia 🦠  #pandemia #coronavirus #COVID19 #mexico #italia #EEUU   https://t.co/xkjnccOQqQ	es	[]	['https://www.elheraldo.hn/mundo/1426521-466/coronavirus-suma-1482240-mas-63-millones-mundo']	[]	0	0	1	['pandemia', 'coronavirus', 'covid19', 'mexico', 'italia', 'eeuu']	[]	https://twitter.com/diarioelheraldo/status/1334140389503152134	False		0		Honduras,Tegucigalpa						[]				
1334134107203362817	1334134107203362817	2020-12-02 08:55:32 -05	2020-12-02	08:55:32	-0500	17548080	diarioelheraldo	Diario El Heraldo		Tras aprobar el miércoles la distribución masiva de la vacuna de Pfizer/BioNTech, el Reino Unido se dispone a desplegar la primera campaña en un país occidental de vacunación contra el coronavirus  #pandemia #coronavirus #COVID19 #ReinoUnido #Pfizer #Biontech  https://t.co/tWDWkBEmyF	es	[]	[]	['https://pbs.twimg.com/media/EoPL5B_XMAAoWjA.jpg']	0	0	2	['pandemia', 'coronavirus', 'covid19', 'reinounido', 'pfizer', 'biontech']	[]	https://twitter.com/diarioelheraldo/status/1334134107203362817	False		1	https://pbs.twimg.com/media/EoPL5B_XMAAoWjA.jpg	Honduras,Tegucigalpa						[]				
1334130195549347840	1334130195549347840	2020-12-02 08:40:00 -05	2020-12-02	08:40:00	-0500	972804638	televicentrohn	Televicentro HN		La agencia policial internacional señala el riesgo de que haya falsificaciones, robos y publicidad ilegal de las vacunas contra el coronavirus   https://t.co/aXriUoYIsM	es	[]	['https://www.tunota.com/interpol-alerta-de-posible-trafico-en-torno-a-las-vacunas-contra-el-covid']	[]	0	0	0	[]	[]	https://twitter.com/televicentrohn/status/1334130195549347840	False		0		Honduras,Tegucigalpa						[]				
1334129155915583488	1334129155915583488	2020-12-02 08:35:52 -05	2020-12-02	08:35:52	-0500	17548080	diarioelheraldo	Diario El Heraldo		Pfizer y BioNTech anunciaron el miércoles que recibieron permiso para el uso de emergencia de su vacuna contra el covid-19  #pandemia #coronavirus #COVID19 #Pfizer #Biontech   https://t.co/Esw5OvNcBz	es	[]	['https://www.elheraldo.hn/mundo/1426513-466/gran-bretana-autoriza-vacuna-pfizer-covid-19']	[]	0	1	3	['pandemia', 'coronavirus', 'covid19', 'pfizer', 'biontech']	[]	https://twitter.com/diarioelheraldo/status/1334129155915583488	False		0		Honduras,Tegucigalpa						[]				
1334125162849914883	1334125162849914883	2020-12-02 08:20:00 -05	2020-12-02	08:20:00	-0500	972804638	televicentrohn	Televicentro HN		La agencia policial internacional señala el riesgo de que haya falsificaciones, robos y publicidad ilegal de las vacunas contra el coronavirus   https://t.co/aXriUoH74c	es	[]	['https://www.tunota.com/interpol-alerta-de-posible-trafico-en-torno-a-las-vacunas-contra-el-covid']	[]	0	0	1	[]	[]	https://twitter.com/televicentrohn/status/1334125162849914883	False		0		Honduras,Tegucigalpa						[]				
1334116122900172810	1334116122900172810	2020-12-02 07:44:05 -05	2020-12-02	07:44:05	-0500	103646556	aeunah	Armando Euceda		La batalla entre los genes del Coronavirus y los memes de la ciencia que nacen en el cerebro humano está por llegar a su gran momento. La primera vacuna ha sido oficialmente autorizada en el UK. ¡Es la ciencia el camino a seguir! Gracias @taajardo por compartir.	es	[{'screen_name': 'taajardo', 'name': 'tomás fajardo', 'id': '709189957'}]	[]	[]	0	0	2	[]	[]	https://twitter.com/aeunah/status/1334116122900172810	False	https://twitter.com/taajardo/status/1334068518309023745	0		Honduras,Tegucigalpa						[]				
1334047453671272450	1334047453671272450	2020-12-02 03:11:13 -05	2020-12-02	03:11:13	-0500	1334046150928838656	safehealth2	Safe Health		MEDIDAS DE PREVENCIÓN CONTRA EL CORONAVIRUS  https://t.co/hOz2535T7B	es	[]	['https://www.youtube.com/watch?v=cOEfBmqFAqU']	[]	0	0	0	[]	[]	https://twitter.com/SafeHealth2/status/1334047453671272450	False		0		Honduras,Tegucigalpa						[]				
1334029532718788608	1334029532718788608	2020-12-02 02:00:00 -05	2020-12-02	02:00:00	-0500	17548080	diarioelheraldo	Diario El Heraldo		Si hubiera que elegir la palabra que más sobresalió en 2020, ¿cuál sería?  #pandemia #coronavirus #COVID19   https://t.co/4LdYAhnD0N	es	[]	['https://www.elheraldo.hn/queondaconesto/1426110-466/y-la-palabra-del-a%C3%B1o-es-pandemia']	[]	1	0	2	['pandemia', 'coronavirus', 'covid19']	[]	https://twitter.com/diarioelheraldo/status/1334029532718788608	False		0		Honduras,Tegucigalpa						[]				
1333971989166514176	1333971989166514176	2020-12-01 22:11:20 -05	2020-12-01	22:11:20	-0500	1289658651423182849	girasol_tv	Girasol TV		#UltimaHora | Casos de coronavirus en Honduras para este 01 de diciembre de 2020.   #Fuente: SINAGER  #GirasolMedios  https://t.co/GMs2RB8AIP	es	[]	[]	['https://pbs.twimg.com/media/EoM4dH3XIAAHbFz.jpg']	0	0	0	['ultimahora', 'fuente', 'girasolmedios']	[]	https://twitter.com/girasol_tv/status/1333971989166514176	False		1	https://pbs.twimg.com/media/EoM4dH3XIAAHbFz.jpg	Honduras,Tegucigalpa						[]				
1333964502812024833	1333964502812024833	2020-12-01 21:41:35 -05	2020-12-01	21:41:35	-0500	17548080	diarioelheraldo	Diario El Heraldo		#LoÚltimo | La economía australiana se contrajo un 7% en el segundo trimestre de 2020 y 0,3% en el primer trimestre, como consecuencia de la pandemia del nuevo coronavirus.  #Australia #PIB #Economia  https://t.co/MJtQ8PJslN	es	[]	[]	['https://pbs.twimg.com/media/EoMxjJHWEAE051K.jpg']	1	0	1	['loúltimo', 'australia', 'pib', 'economia']	[]	https://twitter.com/diarioelheraldo/status/1333964502812024833	False		1	https://pbs.twimg.com/media/EoMxjJHWEAE051K.jpg	Honduras,Tegucigalpa						[]				
1333960554692694016	1333960554692694016	2020-12-01 21:25:54 -05	2020-12-01	21:25:54	-0500	198597319	crumar92	Julio César Cruz		Esteban Espíndola a la banca y como informarnos, Frank Zamora fuera de la convocatoria por coronavirus.	es	[]	[]	[]	2	0	10	[]	[]	https://twitter.com/crumar92/status/1333960554692694016	False	https://twitter.com/saprissaoficial/status/1333959943414812683	0		Honduras,Tegucigalpa						[]				
1333948789649010695	1333948789649010695	2020-12-01 20:39:09 -05	2020-12-01	20:39:09	-0500	1289658651423182849	girasol_tv	Girasol TV		#Internacional | Uruguay endurece restricciones por el coronavirus .  Ver:  https://t.co/aj2h5Er5O4  #GirasolMedios	es	[]	['http://ow.ly/Jlhk50CA5ds']	[]	0	0	0	['internacional', 'girasolmedios']	[]	https://twitter.com/girasol_tv/status/1333948789649010695	False		0		Honduras,Tegucigalpa						[]				
1333940373966745600	1333940373966745600	2020-12-01 20:05:43 -05	2020-12-01	20:05:43	-0500	593182627	berriosfernando	Fernando Berríos		"AMARILLISMO. No hay visones ""zombies"". Millones fueron sacrificados en Dinamarca por supuesta mutación de coronavirus y sin medir el impacto ambiental, los enterraron en fosas comunes, generando una gran emanación de gases. Nada cuesta NO confundir a los lectores. #BuenPeriodismo"	es	[]	[]	[]	0	0	2	['buenperiodismo']	[]	https://twitter.com/BerriosFernando/status/1333940373966745600	False	https://twitter.com/televicentrohn/status/1333934396349538304	0		Honduras,Tegucigalpa						[]				
1333935160283238403	1333935160283238403	2020-12-01 19:45:00 -05	2020-12-01	19:45:00	-0500	17548080	diarioelheraldo	Diario El Heraldo		El reconocido pintor Guy Stanley Philoche quería comprarse un reloj caro después de una exitosa muestra en una galería. Pero llegó la pandemia del coronavirus y pensó en todos los artistas que no tenían la misma suerte que él.  #Mundo #Arte #Pintor    https://t.co/c1KWgYbGj0	es	[]	['https://www.elheraldo.hn/mundo/1426434-466/pandemia-pintor-solidario-compra-obras-de-otros-artistas']	[]	0	0	1	['mundo', 'arte', 'pintor']	[]	https://twitter.com/diarioelheraldo/status/1333935160283238403	False		0		Honduras,Tegucigalpa						[]				
1333932817147981825	1333932817147981825	2020-12-01 19:35:41 -05	2020-12-01	19:35:41	-0500	198597319	crumar92	Julio César Cruz		Se nos informa que el positivo por coronavirus en Saprissa es Frank Zamora, delantero que tendría que quedarse en Honduras unos días hasta que se le haga nueva prueba y dé negativo.	es	[]	[]	[]	7	11	82	[]	[]	https://twitter.com/crumar92/status/1333932817147981825	False		0		Honduras,Tegucigalpa						[]				
1333916373328818182	1333916373328818182	2020-12-01 18:30:21 -05	2020-12-01	18:30:21	-0500	198597319	crumar92	Julio César Cruz		El mismo Johan Venegas confirma que él no dio positivo de coronavirus, descartado.	es	[]	[]	[]	1	0	17	[]	[]	https://twitter.com/crumar92/status/1333916373328818182	False	https://twitter.com/Johan_VenegasCR/status/1333916066309869570	0		Honduras,Tegucigalpa						[]				
1333900320754327554	1333900320754327554	2020-12-01 17:26:33 -05	2020-12-01	17:26:33	-0500	257143603	castellanos25	Carlos Castellanos		Dura baja para el Marathón que pierde a su portero titular Denovan Torres, luego que dio positivo por Coronavirus.	es	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/castellanos25/status/1333900320754327554	False		0		Honduras,Tegucigalpa						[]				
1333900180396126209	1333900180396126209	2020-12-01 17:26:00 -05	2020-12-01	17:26:00	-0500	17548080	diarioelheraldo	Diario El Heraldo		#LoÚltimo | El presidente electo Joe Biden presentó el martes a sus principales asesores que, aseguró, ayudarán a su gobierno a reconstruir una economía vapuleada por la pandemia del coronavirus.  #Biden #Economía #EEUU  https://t.co/w1REJ244VN	es	[]	[]	['https://pbs.twimg.com/media/EoL22ZKXYAI8iSl.jpg']	0	0	5	['loúltimo', 'biden', 'economía', 'eeuu']	[]	https://twitter.com/diarioelheraldo/status/1333900180396126209	False		1	https://pbs.twimg.com/media/EoL22ZKXYAI8iSl.jpg	Honduras,Tegucigalpa						[]				
1333895885214855177	1333895053207613441	2020-12-01 17:08:56 -05	2020-12-01	17:08:56	-0500	198597319	crumar92	Julio César Cruz		Actualización: El jugador que dio positivo por coronavirus en Marathón es Denovan Torres, el portero titular.	es	[]	[]	[]	1	0	7	[]	[]	https://twitter.com/crumar92/status/1333895885214855177	False		0		Honduras,Tegucigalpa						[]				
1333895053207613441	1333895053207613441	2020-12-01 17:05:37 -05	2020-12-01	17:05:37	-0500	198597319	crumar92	Julio César Cruz		Concacaf ha informado que un jugador de Marathón y uno de Saprissa dieron positivo de coronavirus, sin detallar quiénes son. El partido siempre va este día a las 9:15 pm.	es	[]	[]	[]	3	5	26	[]	[]	https://twitter.com/crumar92/status/1333895053207613441	False		0		Honduras,Tegucigalpa						[]				
1333887908579860481	1333887908579860481	2020-12-01 16:37:14 -05	2020-12-01	16:37:14	-0500	17548080	diarioelheraldo	Diario El Heraldo		"Madrid inauguró este martes un nuevo hospital público, conocido como ""el hospital de pandemias"", un gigantesco y controvertido complejo sanitario construido en tres meses por el gobierno regional.   #pandemia #hospital #Madrid #coronavirus #covid19 #comparte  https://t.co/mLodtIAvHM"	es	[]	[]	[]	2	1	3	['pandemia', 'hospital', 'madrid', 'coronavirus', 'covid19', 'comparte']	[]	https://twitter.com/diarioelheraldo/status/1333887908579860481	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1333887351165169665/pu/img/fSRIQvKiumhrTPq1.jpg	Honduras,Tegucigalpa						[]				
1333876621850316801	1333876621850316801	2020-12-01 15:52:23 -05	2020-12-01	15:52:23	-0500	17548080	diarioelheraldo	Diario El Heraldo		Desde que comenzó la pandemia del coronavirus, pacientes hablan de la culpa que sienten porque les va bien...  #pandemia #coronavirus #COVID19   https://t.co/ewiEk5BdBa	es	[]	['https://www.elheraldo.hn/mundo/1426364-466/coronavirus-la-culpa-del-que-conserva-su-trabajo']	[]	0	0	0	['pandemia', 'coronavirus', 'covid19']	[]	https://twitter.com/diarioelheraldo/status/1333876621850316801	False		0		Honduras,Tegucigalpa						[]				
1333876042591850496	1333876042591850496	2020-12-01 15:50:05 -05	2020-12-01	15:50:05	-0500	972804638	televicentrohn	Televicentro HN		Según el dirigente, los periodistas han enfrentado también en primera línea la pandemia por coronavirus en Honduras, mira aquí lo que pide:   https://t.co/KMdMIDD1dh	es	[]	['https://www.tunota.com/presidente-del-cph-pide-se-incluya-a-periodistas-en-inmunizacion-contra-el-covid']	[]	1	0	1	[]	[]	https://twitter.com/televicentrohn/status/1333876042591850496	False		0		Honduras,Tegucigalpa						[]				
1333875951910973441	1333875951910973441	2020-12-01 15:49:43 -05	2020-12-01	15:49:43	-0500	17548080	diarioelheraldo	Diario El Heraldo		El lunes, la aerolínea Jet Blue Airways dijo que las “tendencias de reservaciones siguen volátiles”   #EEUU #pandemia #coronavirus    https://t.co/m2Dq5mmueT	es	[]	['https://www.elheraldo.hn/mundo/1426355-466/aumentan-viajes-en-eeuu-pese-a-advertencias-por-pandemia']	[]	0	1	0	['eeuu', 'pandemia', 'coronavirus']	[]	https://twitter.com/diarioelheraldo/status/1333875951910973441	False		0		Honduras,Tegucigalpa						[]				
1333873008587513856	1333873008587513856	2020-12-01 15:38:02 -05	2020-12-01	15:38:02	-0500	17548080	diarioelheraldo	Diario El Heraldo		#fotos Al menos un 70 por ciento de la población de Honduras podría ser vacunada contra el covid-19 a partir del próximo año. Esto es lo que debe saber 🦠💉  #Honduras #pandemia #coronavirus #COVID19   https://t.co/X2DfK5Nwpj	es	[]	['https://www.elheraldo.hn/fotogalerias/1426333-468/7-de-10-hondurenos-serian-vacunados-covid-como-sera-posible']	[]	0	0	0	['fotos', 'honduras', 'pandemia', 'coronavirus', 'covid19']	[]	https://twitter.com/diarioelheraldo/status/1333873008587513856	False		0		Honduras,Tegucigalpa						[]				
1333852531538223108	1333852531538223108	2020-12-01 14:16:39 -05	2020-12-01	14:16:39	-0500	17548080	diarioelheraldo	Diario El Heraldo		La Torre Eiffel, que permanece cerrada desde el 30 de octubre debido al reconfinamiento impuesto en Francia para frenar la pandemia del covid-19, reabrirá sus puertas a partir del 16 de diciembre.  #pandemia #COVID19 #coronavirus #eiffel #eiffeltower  https://t.co/kLXUnYB3qi	es	[]	[]	['https://pbs.twimg.com/media/EoLLy3EXUAM9iaF.jpg']	0	1	4	['pandemia', 'covid19', 'coronavirus', 'eiffel', 'eiffeltower']	[]	https://twitter.com/diarioelheraldo/status/1333852531538223108	False		1	https://pbs.twimg.com/media/EoLLy3EXUAM9iaF.jpg	Honduras,Tegucigalpa						[]				
1333849469683720192	1333849469683720192	2020-12-01 14:04:29 -05	2020-12-01	14:04:29	-0500	17548080	diarioelheraldo	Diario El Heraldo		Los resultados positivos de las vacunas más avanzadas que han culminado sus fases de investigación y desarrollo dan una esperanza de poder frenar la pandemia en el mundo 🦠💉  #honduras #pandemia #coronavirus #COVID19   https://t.co/Zig7UzGLOx	es	[]	['https://www.elheraldo.hn/pais/1426199-466/buscar%C3%A1n-vacunar-al-70-de-hondure%C3%B1os-contra-el-covid-19']	[]	0	1	1	['honduras', 'pandemia', 'coronavirus', 'covid19']	[]	https://twitter.com/diarioelheraldo/status/1333849469683720192	False		0		Honduras,Tegucigalpa						[]				
1333837716841263105	1333837716841263105	2020-12-01 13:17:47 -05	2020-12-01	13:17:47	-0500	17548080	diarioelheraldo	Diario El Heraldo		La investigación comenzó después de que varias personas denunciaran en las redes sociales el hallazgo  #ElSalvador #pandemia #coronavirus #COVID19 #NayibBukele   https://t.co/by5knT4QNY	es	[]	['https://www.elheraldo.hn/mundo/1426305-466/capturan-alcalde-salvadoreno-por-apropiarse-alimentos-covid-19']	[]	1	0	3	['elsalvador', 'pandemia', 'coronavirus', 'covid19', 'nayibbukele']	[]	https://twitter.com/diarioelheraldo/status/1333837716841263105	False		0		Honduras,Tegucigalpa						[]				
1333827619708678146	1333827619708678146	2020-12-01 12:37:40 -05	2020-12-01	12:37:40	-0500	17548080	diarioelheraldo	Diario El Heraldo		Así luce el complejo sanitario Isabel Zendal que fue inaugurado este martes en Madrid por las autoridades regionales. Tuvo un costo de más de 100 millones de euros (120 millones de dólares)  #madrid #Pandemia #coronavirus #COVID19 #isabelzendal  https://t.co/7YVu2pSrOC	es	[]	[]	['https://pbs.twimg.com/media/EoK1Ha2XcAITLgG.jpg', 'https://pbs.twimg.com/media/EoK1Ha3W4AIMUfi.jpg', 'https://pbs.twimg.com/media/EoK1Ha6XEAIA9vv.jpg', 'https://pbs.twimg.com/media/EoK1Ha5WMAM2cDE.jpg']	2	0	2	['madrid', 'pandemia', 'coronavirus', 'covid19', 'isabelzendal']	[]	https://twitter.com/diarioelheraldo/status/1333827619708678146	False		1	https://pbs.twimg.com/media/EoK1Ha2XcAITLgG.jpg	Honduras,Tegucigalpa						[]				
1333821741840412675	1333821741840412675	2020-12-01 12:14:19 -05	2020-12-01	12:14:19	-0500	17548080	diarioelheraldo	Diario El Heraldo		"Gigantesco, con un costo que duplicó el presupuesto y construido en tiempo récord: conocido como ""el hospital de pandemias"", el complejo sanitario Isabel Zendal fue inaugurado este martes en Madrid por las autoridades regionales  #Madrid #coronavirus #COVID19 #IsabelZendal  https://t.co/UiyR2KNjtH"	es	[]	[]	['https://pbs.twimg.com/media/EoKvywzXcAEFXdW.jpg']	0	0	2	['madrid', 'coronavirus', 'covid19', 'isabelzendal']	[]	https://twitter.com/diarioelheraldo/status/1333821741840412675	False		1	https://pbs.twimg.com/media/EoKvywzXcAEFXdW.jpg	Honduras,Tegucigalpa						[]				
1333819640091439108	1333819640091439108	2020-12-01 12:05:58 -05	2020-12-01	12:05:58	-0500	58046607	procesodigital	Proceso Digital		#Actualidad Italia registra 785 muertos por coronavirus pero se sigue aplanando la curva  https://t.co/KjBc4ufrh9  https://t.co/w1yLhvVwpR	es	[]	['https://bit.ly/33AWiEy']	['https://pbs.twimg.com/media/EoKt5DgWMAATzP8.jpg']	0	0	1	['actualidad']	[]	https://twitter.com/ProcesoDigital/status/1333819640091439108	False		1	https://pbs.twimg.com/media/EoKt5DgWMAATzP8.jpg	Honduras,Tegucigalpa						[]				
1333810717292687361	1333810717292687361	2020-12-01 11:30:30 -05	2020-12-01	11:30:30	-0500	55126686	johanna23__	Mrs Shelby		Me imagino que el 01 de enero de 2021 el coronavirus decidirá extinguirse, por cómo andan celebrando que se acaba este año 😂	es	[]	[]	[]	0	0	3	[]	[]	https://twitter.com/johanna23__/status/1333810717292687361	False		0		Honduras,Tegucigalpa						[]				
1333804507231367171	1333804507231367171	2020-12-01 11:05:50 -05	2020-12-01	11:05:50	-0500	17548080	diarioelheraldo	Diario El Heraldo		Al menos un 70 por ciento de la población de Honduras podría ser vacunada contra el covid-19 a partir del próximo año 💉🦠  #pandemia #coronavirus #COVID19 #Honduras  https://t.co/cktKLs9GPU	es	[]	[]	['https://pbs.twimg.com/media/EoKfnSjVoAc1Bcp.jpg']	0	0	2	['pandemia', 'coronavirus', 'covid19', 'honduras']	[]	https://twitter.com/diarioelheraldo/status/1333804507231367171	False		1	https://pbs.twimg.com/media/EoKfnSjVoAc1Bcp.jpg	Honduras,Tegucigalpa						[]				
1333795660697542660	1333795660697542660	2020-12-01 10:30:40 -05	2020-12-01	10:30:40	-0500	972804638	televicentrohn	Televicentro HN		El hondureño llegó la semana pasada a España tras superar el coronavirus y ahora enfrentará al Barcelona de Messi.  https://t.co/wLmKEko5l1	es	[]	['https://www.deportestvc.com/regresa-el-choco-anthony-lozano-se-reporta-listo-para-enfrentar-al-barcelona']	[]	0	0	0	[]	[]	https://twitter.com/televicentrohn/status/1333795660697542660	False		0		Honduras,Tegucigalpa						[]				
1333788700430327808	1333788700430327808	2020-12-01 10:03:01 -05	2020-12-01	10:03:01	-0500	179302158	darocohn	Dagoberto Rodríguez Coello		Los archivos de Wuhan: cómo el régimen chino ocultó el impacto del coronavirus en el inicio de la pandemia - Infobae  https://t.co/ppQMjyK0QV	es	[]	['https://www.infobae.com/america/mundo/2020/12/01/los-archivos-de-wuhan-como-el-regimen-chino-oculto-el-impacto-del-coronavirus-en-el-inicio-de-la-pandemia/?outputType=amp-type']	[]	0	0	1	[]	[]	https://twitter.com/darocohn/status/1333788700430327808	False		0		Honduras,Tegucigalpa						[]				
